{'device_num': 2, 'dropout_rate1': 0.3258494549467406, 'dropout_rate2': 0.2974783660130027, 'dropout_rate_fc': 0.3134874750986153, 'embedding_dim1': 64, 'embedding_dim2': 256, 'fc_hidden1': 109, 'fc_hidden2': 56, 'hidden_dim1': 1024, 'hidden_dim2': 256, 'l2_regularization': 5e-05, 'latent_dim1': 64, 'latent_dim2': 256, 'num_head1': 4, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.0010350836441350173, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.03254728242062225, 'min_train_loss': 0.007998022250831127, 'min_test_loss': 0.003456914690166135, 'k_fold': 1}
{'device_num': 2, 'dropout_rate1': 0.18696766746382537, 'dropout_rate2': 0.44735654636662403, 'dropout_rate_fc': 0.3620813422200033, 'embedding_dim1': 128, 'embedding_dim2': 256, 'fc_hidden1': 126, 'fc_hidden2': 49, 'hidden_dim1': 512, 'hidden_dim2': 512, 'l2_regularization': 0.0002, 'latent_dim1': 512, 'latent_dim2': 256, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.0341851057441476, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 5, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.011346935586445702, 'min_train_loss': 0.32064345106482506, 'min_test_loss': 0.6283876926144993, 'k_fold': 2}
{'device_num': 2, 'dropout_rate1': 0.18696766746382537, 'dropout_rate2': 0.44735654636662403, 'dropout_rate_fc': 0.3620813422200033, 'embedding_dim1': 128, 'embedding_dim2': 256, 'fc_hidden1': 126, 'fc_hidden2': 49, 'hidden_dim1': 512, 'hidden_dim2': 512, 'l2_regularization': 0.0002, 'latent_dim1': 512, 'latent_dim2': 256, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.0341851057441476, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 5, 'transformer_num_layers2': 2, 'correlation_coefficient': 0, 'min_train_loss': 0.6067323684692383, 'min_test_loss': 0.2545608818654613, 'k_fold': 3}
{'device_num': 2, 'dropout_rate1': 0.18696766746382537, 'dropout_rate2': 0.44735654636662403, 'dropout_rate_fc': 0.3620813422200033, 'embedding_dim1': 128, 'embedding_dim2': 256, 'fc_hidden1': 126, 'fc_hidden2': 49, 'hidden_dim1': 512, 'hidden_dim2': 512, 'l2_regularization': 0.0002, 'latent_dim1': 512, 'latent_dim2': 256, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.0341851057441476, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 5, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.10371395574049674, 'min_train_loss': 0.6021154224872589, 'min_test_loss': 0.017049337290564202, 'k_fold': 4}
{'device_num': 2, 'dropout_rate1': 0.18696766746382537, 'dropout_rate2': 0.44735654636662403, 'dropout_rate_fc': 0.3620813422200033, 'embedding_dim1': 128, 'embedding_dim2': 256, 'fc_hidden1': 126, 'fc_hidden2': 49, 'hidden_dim1': 512, 'hidden_dim2': 512, 'l2_regularization': 0.0002, 'latent_dim1': 512, 'latent_dim2': 256, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.0341851057441476, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 5, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.08777314267754062, 'min_train_loss': 0.6056851744651794, 'min_test_loss': 0.623785966677061, 'k_fold': 5}
{'device_num': 2, 'dropout_rate1': 0.3774540480541687, 'dropout_rate2': 0.3884571377376612, 'dropout_rate_fc': 0.17379465370199085, 'embedding_dim1': 64, 'embedding_dim2': 64, 'fc_hidden1': 173, 'fc_hidden2': 9, 'hidden_dim1': 64, 'hidden_dim2': 256, 'l2_regularization': 5e-06, 'latent_dim1': 128, 'latent_dim2': 128, 'num_head1': 2, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.0025911760382135297, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 7, 'transformer_num_layers2': 7, 'correlation_coefficient': 0.03990553510404995, 'min_train_loss': 0.003969207406044006, 'min_test_loss': 0.00204477233188183, 'k_fold': 1}
{'device_num': 2, 'dropout_rate1': 0.3774540480541687, 'dropout_rate2': 0.3884571377376612, 'dropout_rate_fc': 0.17379465370199085, 'embedding_dim1': 64, 'embedding_dim2': 64, 'fc_hidden1': 173, 'fc_hidden2': 9, 'hidden_dim1': 64, 'hidden_dim2': 256, 'l2_regularization': 5e-06, 'latent_dim1': 128, 'latent_dim2': 128, 'num_head1': 2, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.0025911760382135297, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 7, 'transformer_num_layers2': 7, 'correlation_coefficient': 0.12610971448685276, 'min_train_loss': 0.003823723876848817, 'min_test_loss': 0.002553630975904125, 'k_fold': 2}
{'device_num': 2, 'dropout_rate1': 0.3774540480541687, 'dropout_rate2': 0.3884571377376612, 'dropout_rate_fc': 0.17379465370199085, 'embedding_dim1': 64, 'embedding_dim2': 64, 'fc_hidden1': 173, 'fc_hidden2': 9, 'hidden_dim1': 64, 'hidden_dim2': 256, 'l2_regularization': 5e-06, 'latent_dim1': 128, 'latent_dim2': 128, 'num_head1': 2, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.0025911760382135297, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 7, 'transformer_num_layers2': 7, 'correlation_coefficient': 0.09773086118448338, 'min_train_loss': 0.0036025792360305786, 'min_test_loss': 0.0027715959069341883, 'k_fold': 3}
{'device_num': 2, 'dropout_rate1': 0.3774540480541687, 'dropout_rate2': 0.3884571377376612, 'dropout_rate_fc': 0.17379465370199085, 'embedding_dim1': 64, 'embedding_dim2': 64, 'fc_hidden1': 173, 'fc_hidden2': 9, 'hidden_dim1': 64, 'hidden_dim2': 256, 'l2_regularization': 5e-06, 'latent_dim1': 128, 'latent_dim2': 128, 'num_head1': 2, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.0025911760382135297, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 7, 'transformer_num_layers2': 7, 'correlation_coefficient': 0.09290731018447848, 'min_train_loss': 0.0036743134260177612, 'min_test_loss': 0.003397600497404676, 'k_fold': 4}
{'device_num': 2, 'dropout_rate1': 0.3774540480541687, 'dropout_rate2': 0.3884571377376612, 'dropout_rate_fc': 0.17379465370199085, 'embedding_dim1': 64, 'embedding_dim2': 64, 'fc_hidden1': 173, 'fc_hidden2': 9, 'hidden_dim1': 64, 'hidden_dim2': 256, 'l2_regularization': 5e-06, 'latent_dim1': 128, 'latent_dim2': 128, 'num_head1': 2, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.0025911760382135297, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 7, 'transformer_num_layers2': 7, 'correlation_coefficient': 0.15391364892104822, 'min_train_loss': 0.003944925614632666, 'min_test_loss': 0.0020853817923899296, 'k_fold': 5}
{'device_num': 2, 'dropout_rate1': 0.4506678167383402, 'dropout_rate2': 0.30445112120279505, 'dropout_rate_fc': 0.2853828453033654, 'embedding_dim1': 128, 'embedding_dim2': 128, 'fc_hidden1': 89, 'fc_hidden2': 16, 'hidden_dim1': 64, 'hidden_dim2': 512, 'l2_regularization': 5e-05, 'latent_dim1': 64, 'latent_dim2': 64, 'num_head1': 4, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.010641400365511542, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 11, 'transformer_num_layers2': 6, 'correlation_coefficient': 0.07117955595480215, 'min_train_loss': 0.006575022591277957, 'min_test_loss': 0.002574350784436142, 'k_fold': 1}
{'device_num': 2, 'dropout_rate1': 0.4506678167383402, 'dropout_rate2': 0.30445112120279505, 'dropout_rate_fc': 0.2853828453033654, 'embedding_dim1': 128, 'embedding_dim2': 128, 'fc_hidden1': 89, 'fc_hidden2': 16, 'hidden_dim1': 64, 'hidden_dim2': 512, 'l2_regularization': 5e-05, 'latent_dim1': 64, 'latent_dim2': 64, 'num_head1': 4, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.010641400365511542, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 11, 'transformer_num_layers2': 6, 'correlation_coefficient': 0.018385872339989826, 'min_train_loss': 0.012087286915630102, 'min_test_loss': 0.0021210712687493058, 'k_fold': 2}
{'device_num': 2, 'dropout_rate1': 0.4506678167383402, 'dropout_rate2': 0.30445112120279505, 'dropout_rate_fc': 0.2853828453033654, 'embedding_dim1': 128, 'embedding_dim2': 128, 'fc_hidden1': 89, 'fc_hidden2': 16, 'hidden_dim1': 64, 'hidden_dim2': 512, 'l2_regularization': 5e-05, 'latent_dim1': 64, 'latent_dim2': 64, 'num_head1': 4, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.010641400365511542, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 11, 'transformer_num_layers2': 6, 'correlation_coefficient': 0.0745148604432324, 'min_train_loss': 0.007926650578156114, 'min_test_loss': 0.004345055881046272, 'k_fold': 3}
{'device_num': 2, 'dropout_rate1': 0.4506678167383402, 'dropout_rate2': 0.30445112120279505, 'dropout_rate_fc': 0.2853828453033654, 'embedding_dim1': 128, 'embedding_dim2': 128, 'fc_hidden1': 89, 'fc_hidden2': 16, 'hidden_dim1': 64, 'hidden_dim2': 512, 'l2_regularization': 5e-05, 'latent_dim1': 64, 'latent_dim2': 64, 'num_head1': 4, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.010641400365511542, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 11, 'transformer_num_layers2': 6, 'correlation_coefficient': 0.053523999612746245, 'min_train_loss': 0.007021369878202677, 'min_test_loss': 0.0037060884842927562, 'k_fold': 4}
{'device_num': 2, 'dropout_rate1': 0.4506678167383402, 'dropout_rate2': 0.30445112120279505, 'dropout_rate_fc': 0.2853828453033654, 'embedding_dim1': 128, 'embedding_dim2': 128, 'fc_hidden1': 89, 'fc_hidden2': 16, 'hidden_dim1': 64, 'hidden_dim2': 512, 'l2_regularization': 5e-05, 'latent_dim1': 64, 'latent_dim2': 64, 'num_head1': 4, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.010641400365511542, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 11, 'transformer_num_layers2': 6, 'correlation_coefficient': 0.18181333499861957, 'min_train_loss': 0.006943053100258112, 'min_test_loss': 0.0035766693291758834, 'k_fold': 5}
{'device_num': 2, 'dropout_rate1': 0.27772896976336514, 'dropout_rate2': 0.12028200244238405, 'dropout_rate_fc': 0.3075435169752798, 'embedding_dim1': 128, 'embedding_dim2': 256, 'fc_hidden1': 186, 'fc_hidden2': 41, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.007488055283240401, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.059478831471161696, 'min_train_loss': 0.012249797116965055, 'min_test_loss': 0.0035005445558345745, 'k_fold': 1}
{'device_num': 2, 'dropout_rate1': 0.27772896976336514, 'dropout_rate2': 0.12028200244238405, 'dropout_rate_fc': 0.3075435169752798, 'embedding_dim1': 128, 'embedding_dim2': 256, 'fc_hidden1': 186, 'fc_hidden2': 41, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.007488055283240401, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.18849349211807978, 'min_train_loss': 0.006064224988222122, 'min_test_loss': 0.0021913345680375355, 'k_fold': 2}
{'device_num': 2, 'dropout_rate1': 0.27772896976336514, 'dropout_rate2': 0.12028200244238405, 'dropout_rate_fc': 0.3075435169752798, 'embedding_dim1': 128, 'embedding_dim2': 256, 'fc_hidden1': 186, 'fc_hidden2': 41, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.007488055283240401, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.012509113008729337, 'min_train_loss': 0.005907523445785046, 'min_test_loss': 0.002664488232939273, 'k_fold': 3}
{'device_num': 2, 'dropout_rate1': 0.27772896976336514, 'dropout_rate2': 0.12028200244238405, 'dropout_rate_fc': 0.3075435169752798, 'embedding_dim1': 128, 'embedding_dim2': 256, 'fc_hidden1': 186, 'fc_hidden2': 41, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.007488055283240401, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.06214099848840896, 'min_train_loss': 0.006016630912199616, 'min_test_loss': 0.001897164869571297, 'k_fold': 4}
{'device_num': 2, 'dropout_rate1': 0.27772896976336514, 'dropout_rate2': 0.12028200244238405, 'dropout_rate_fc': 0.3075435169752798, 'embedding_dim1': 128, 'embedding_dim2': 256, 'fc_hidden1': 186, 'fc_hidden2': 41, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.007488055283240401, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.09067080319804557, 'min_train_loss': 0.006134505849331617, 'min_test_loss': 0.0025579185688135025, 'k_fold': 5}
{'device_num': 2, 'dropout_rate1': 0.16513087697183598, 'dropout_rate2': 0.218343750008674, 'dropout_rate_fc': 0.3047603791450452, 'embedding_dim1': 128, 'embedding_dim2': 256, 'fc_hidden1': 186, 'fc_hidden2': 41, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.012186615828582935, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.18476841040223144, 'min_train_loss': 0.004856425803154707, 'min_test_loss': 0.003085559470874379, 'k_fold': 1}
{'device_num': 2, 'dropout_rate1': 0.16513087697183598, 'dropout_rate2': 0.218343750008674, 'dropout_rate_fc': 0.3047603791450452, 'embedding_dim1': 128, 'embedding_dim2': 256, 'fc_hidden1': 186, 'fc_hidden2': 41, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.012186615828582935, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.042444923862641676, 'min_train_loss': 0.006923143286257982, 'min_test_loss': 0.0017184319997403778, 'k_fold': 2}
{'device_num': 2, 'dropout_rate1': 0.16513087697183598, 'dropout_rate2': 0.218343750008674, 'dropout_rate_fc': 0.3047603791450452, 'embedding_dim1': 128, 'embedding_dim2': 256, 'fc_hidden1': 186, 'fc_hidden2': 41, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.012186615828582935, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.07608932778523456, 'min_train_loss': 0.011960359290242195, 'min_test_loss': 0.0032124758672742258, 'k_fold': 3}
{'device_num': 2, 'dropout_rate1': 0.16513087697183598, 'dropout_rate2': 0.218343750008674, 'dropout_rate_fc': 0.3047603791450452, 'embedding_dim1': 128, 'embedding_dim2': 256, 'fc_hidden1': 186, 'fc_hidden2': 41, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.012186615828582935, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.11764019300772581, 'min_train_loss': 0.37477490305900574, 'min_test_loss': 0.005530007286958291, 'k_fold': 4}
{'device_num': 2, 'dropout_rate1': 0.16513087697183598, 'dropout_rate2': 0.218343750008674, 'dropout_rate_fc': 0.3047603791450452, 'embedding_dim1': 128, 'embedding_dim2': 256, 'fc_hidden1': 186, 'fc_hidden2': 41, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.012186615828582935, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.09285104991286003, 'min_train_loss': 0.006876831874251366, 'min_test_loss': 0.0027868276199591625, 'k_fold': 5}
{'device_num': 2, 'dropout_rate1': 0.27381047736155767, 'dropout_rate2': 0.11062035213026991, 'dropout_rate_fc': 0.3515189946781934, 'embedding_dim1': 128, 'embedding_dim2': 256, 'fc_hidden1': 206, 'fc_hidden2': 14, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.0042293897994526135, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.09413555269362787, 'min_train_loss': 0.005901311989873648, 'min_test_loss': 0.0021299880464231468, 'k_fold': 1}
{'device_num': 2, 'dropout_rate1': 0.27381047736155767, 'dropout_rate2': 0.11062035213026991, 'dropout_rate_fc': 0.3515189946781934, 'embedding_dim1': 128, 'embedding_dim2': 256, 'fc_hidden1': 206, 'fc_hidden2': 14, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.0042293897994526135, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.09960590310387882, 'min_train_loss': 0.00601931125856936, 'min_test_loss': 0.0022081716910466414, 'k_fold': 2}
{'device_num': 2, 'dropout_rate1': 0.27381047736155767, 'dropout_rate2': 0.11062035213026991, 'dropout_rate_fc': 0.3515189946781934, 'embedding_dim1': 128, 'embedding_dim2': 256, 'fc_hidden1': 206, 'fc_hidden2': 14, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.0042293897994526135, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.12376564213598652, 'min_train_loss': 0.006495160749182105, 'min_test_loss': 0.0029220578396990378, 'k_fold': 3}
{'device_num': 2, 'dropout_rate1': 0.27381047736155767, 'dropout_rate2': 0.11062035213026991, 'dropout_rate_fc': 0.3515189946781934, 'embedding_dim1': 128, 'embedding_dim2': 256, 'fc_hidden1': 206, 'fc_hidden2': 14, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.0042293897994526135, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.07772661064645184, 'min_train_loss': 0.006386434659361839, 'min_test_loss': 0.002495760410159661, 'k_fold': 4}
{'device_num': 2, 'dropout_rate1': 0.27381047736155767, 'dropout_rate2': 0.11062035213026991, 'dropout_rate_fc': 0.3515189946781934, 'embedding_dim1': 128, 'embedding_dim2': 256, 'fc_hidden1': 206, 'fc_hidden2': 14, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.0042293897994526135, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.07931428215822481, 'min_train_loss': 0.005886251339688897, 'min_test_loss': 0.0031487599614780353, 'k_fold': 5}
{'device_num': 2, 'dropout_rate1': 0.3010924106913072, 'dropout_rate2': 0.1202270640507836, 'dropout_rate_fc': 0.2646608110907721, 'embedding_dim1': 128, 'embedding_dim2': 256, 'fc_hidden1': 239, 'fc_hidden2': 12, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.007501204145386917, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.14817864133386882, 'min_train_loss': 0.004779682261869311, 'min_test_loss': 0.0027891961698463075, 'k_fold': 1}
{'device_num': 2, 'dropout_rate1': 0.3010924106913072, 'dropout_rate2': 0.1202270640507836, 'dropout_rate_fc': 0.2646608110907721, 'embedding_dim1': 128, 'embedding_dim2': 256, 'fc_hidden1': 239, 'fc_hidden2': 12, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.007501204145386917, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.11304682907699941, 'min_train_loss': 0.004950562724843621, 'min_test_loss': 0.003023159131404215, 'k_fold': 2}
{'device_num': 2, 'dropout_rate1': 0.3010924106913072, 'dropout_rate2': 0.1202270640507836, 'dropout_rate_fc': 0.2646608110907721, 'embedding_dim1': 128, 'embedding_dim2': 256, 'fc_hidden1': 239, 'fc_hidden2': 12, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.007501204145386917, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.10314548429062827, 'min_train_loss': 0.004649721086025238, 'min_test_loss': 0.0026272442878865366, 'k_fold': 3}
{'device_num': 2, 'dropout_rate1': 0.3010924106913072, 'dropout_rate2': 0.1202270640507836, 'dropout_rate_fc': 0.2646608110907721, 'embedding_dim1': 128, 'embedding_dim2': 256, 'fc_hidden1': 239, 'fc_hidden2': 12, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.007501204145386917, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.08861256031437928, 'min_train_loss': 0.004294989281333983, 'min_test_loss': 0.0022460313735510663, 'k_fold': 4}
{'device_num': 2, 'dropout_rate1': 0.3010924106913072, 'dropout_rate2': 0.1202270640507836, 'dropout_rate_fc': 0.2646608110907721, 'embedding_dim1': 128, 'embedding_dim2': 256, 'fc_hidden1': 239, 'fc_hidden2': 12, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.007501204145386917, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.07821992406105291, 'min_train_loss': 0.007205959875136614, 'min_test_loss': 0.0022402289843566473, 'k_fold': 5}
{'device_num': 2, 'dropout_rate1': 0.33645360862089185, 'dropout_rate2': 0.15199261148570303, 'dropout_rate_fc': 0.24899578441793876, 'embedding_dim1': 128, 'embedding_dim2': 256, 'fc_hidden1': 137, 'fc_hidden2': 41, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.004855205802663438, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.06562873546656457, 'min_train_loss': 0.005870205350220203, 'min_test_loss': 0.002025180563397844, 'k_fold': 1}
{'device_num': 2, 'dropout_rate1': 0.33645360862089185, 'dropout_rate2': 0.15199261148570303, 'dropout_rate_fc': 0.24899578441793876, 'embedding_dim1': 128, 'embedding_dim2': 256, 'fc_hidden1': 137, 'fc_hidden2': 41, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.004855205802663438, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.09418855791820731, 'min_train_loss': 0.006132702808827162, 'min_test_loss': 0.002275759387277165, 'k_fold': 2}
{'device_num': 2, 'dropout_rate1': 0.33645360862089185, 'dropout_rate2': 0.15199261148570303, 'dropout_rate_fc': 0.24899578441793876, 'embedding_dim1': 128, 'embedding_dim2': 256, 'fc_hidden1': 137, 'fc_hidden2': 41, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.004855205802663438, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.14497377299662664, 'min_train_loss': 0.00546890520490706, 'min_test_loss': 0.003272945836725583, 'k_fold': 3}
