{'device_num': 4, 'dropout_rate1': 0.13798726336989411, 'dropout_rate2': 0.4517850417291053, 'dropout_rate_fc': 0.3385214251346743, 'embedding_dim1': 256, 'embedding_dim2': 64, 'fc_hidden1': 127, 'fc_hidden2': 36, 'hidden_dim1': 64, 'hidden_dim2': 256, 'l2_regularization': 5e-05, 'latent_dim1': 128, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.00200054708177843, 'train_batch_size': 256, 'train_epochs_num': 500, 'transformer_num_layers1': 8, 'transformer_num_layers2': 5, 'correlation_coefficient': 0.5575901463214397, 'min_train_loss': 4.315377291291952, 'min_test_loss': 1.0904287601432152, 'k_fold': 1}
{'device_num': 2, 'dropout_rate1': 0.4483908882993608, 'dropout_rate2': 0.3322850441014975, 'dropout_rate_fc': 0.30590211487430075, 'embedding_dim1': 512, 'embedding_dim2': 64, 'fc_hidden1': 177, 'fc_hidden2': 61, 'hidden_dim1': 64, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 128, 'num_head1': 4, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.005121626745340612, 'train_batch_size': 512, 'train_epochs_num': 400, 'transformer_num_layers1': 11, 'transformer_num_layers2': 4, 'correlation_coefficient': 0.5595227484223575, 'min_train_loss': 2.1687289476394653, 'min_test_loss': 0.5556138724039856, 'k_fold': 3}
{'device_num': 2, 'dropout_rate1': 0.4483908882993608, 'dropout_rate2': 0.3322850441014975, 'dropout_rate_fc': 0.30590211487430075, 'embedding_dim1': 512, 'embedding_dim2': 64, 'fc_hidden1': 177, 'fc_hidden2': 61, 'hidden_dim1': 64, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 128, 'num_head1': 4, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.005121626745340612, 'train_batch_size': 512, 'train_epochs_num': 400, 'transformer_num_layers1': 11, 'transformer_num_layers2': 4, 'correlation_coefficient': 0.5382732165191846, 'min_train_loss': 2.2770261596888304, 'min_test_loss': 0.5774392818919923, 'k_fold': 4}
{'device_num': 2, 'dropout_rate1': 0.4483908882993608, 'dropout_rate2': 0.3322850441014975, 'dropout_rate_fc': 0.30590211487430075, 'embedding_dim1': 512, 'embedding_dim2': 64, 'fc_hidden1': 177, 'fc_hidden2': 61, 'hidden_dim1': 64, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 128, 'num_head1': 4, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.005121626745340612, 'train_batch_size': 512, 'train_epochs_num': 400, 'transformer_num_layers1': 11, 'transformer_num_layers2': 4, 'correlation_coefficient': 0.570752751658014, 'min_train_loss': 2.1484524132683873, 'min_test_loss': 0.5280103802404735, 'k_fold': 5}
{'device_num': 2, 'dropout_rate1': 0.4064327629169253, 'dropout_rate2': 0.3273806181219617, 'dropout_rate_fc': 0.13392884429625754, 'embedding_dim1': 256, 'embedding_dim2': 512, 'fc_hidden1': 187, 'fc_hidden2': 31, 'hidden_dim1': 128, 'hidden_dim2': 1024, 'l2_regularization': 5e-05, 'latent_dim1': 128, 'latent_dim2': 128, 'num_head1': 16, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.009883356224156547, 'train_batch_size': 512, 'train_epochs_num': 400, 'transformer_num_layers1': 11, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.09919748604015823, 'min_train_loss': 3.074044432491064, 'min_test_loss': 0.7803721791815719, 'k_fold': 1}
{'device_num': 2, 'dropout_rate1': 0.4064327629169253, 'dropout_rate2': 0.3273806181219617, 'dropout_rate_fc': 0.13392884429625754, 'embedding_dim1': 256, 'embedding_dim2': 512, 'fc_hidden1': 187, 'fc_hidden2': 31, 'hidden_dim1': 128, 'hidden_dim2': 1024, 'l2_regularization': 5e-05, 'latent_dim1': 128, 'latent_dim2': 128, 'num_head1': 16, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.009883356224156547, 'train_batch_size': 512, 'train_epochs_num': 400, 'transformer_num_layers1': 11, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.09136156601595867, 'min_train_loss': 3.046897092834115, 'min_test_loss': 0.806295527899333, 'k_fold': 2}
{'device_num': 2, 'dropout_rate1': 0.4064327629169253, 'dropout_rate2': 0.3273806181219617, 'dropout_rate_fc': 0.13392884429625754, 'embedding_dim1': 256, 'embedding_dim2': 512, 'fc_hidden1': 187, 'fc_hidden2': 31, 'hidden_dim1': 128, 'hidden_dim2': 1024, 'l2_regularization': 5e-05, 'latent_dim1': 128, 'latent_dim2': 128, 'num_head1': 16, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.009883356224156547, 'train_batch_size': 512, 'train_epochs_num': 400, 'transformer_num_layers1': 11, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.11508663514433429, 'min_train_loss': 3.067709093913436, 'min_test_loss': 0.7906182510212395, 'k_fold': 3}
{'device_num': 2, 'dropout_rate1': 0.4064327629169253, 'dropout_rate2': 0.3273806181219617, 'dropout_rate_fc': 0.13392884429625754, 'embedding_dim1': 256, 'embedding_dim2': 512, 'fc_hidden1': 187, 'fc_hidden2': 31, 'hidden_dim1': 128, 'hidden_dim2': 1024, 'l2_regularization': 5e-05, 'latent_dim1': 128, 'latent_dim2': 128, 'num_head1': 16, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.009883356224156547, 'train_batch_size': 512, 'train_epochs_num': 400, 'transformer_num_layers1': 11, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.11578095770731382, 'min_train_loss': 3.074212843552232, 'min_test_loss': 0.7796788318140903, 'k_fold': 4}
{'device_num': 2, 'dropout_rate1': 0.4064327629169253, 'dropout_rate2': 0.3273806181219617, 'dropout_rate_fc': 0.13392884429625754, 'embedding_dim1': 256, 'embedding_dim2': 512, 'fc_hidden1': 187, 'fc_hidden2': 31, 'hidden_dim1': 128, 'hidden_dim2': 1024, 'l2_regularization': 5e-05, 'latent_dim1': 128, 'latent_dim2': 128, 'num_head1': 16, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.009883356224156547, 'train_batch_size': 512, 'train_epochs_num': 400, 'transformer_num_layers1': 11, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.13016196552608164, 'min_train_loss': 3.0762618351727724, 'min_test_loss': 0.7793543361024573, 'k_fold': 5}
{'device_num': 2, 'dropout_rate1': 0.14137224829036246, 'dropout_rate2': 0.43671524616406354, 'dropout_rate_fc': 0.4526870741520893, 'embedding_dim1': 128, 'embedding_dim2': 64, 'fc_hidden1': 186, 'fc_hidden2': 54, 'hidden_dim1': 512, 'hidden_dim2': 128, 'l2_regularization': 5e-06, 'latent_dim1': 128, 'latent_dim2': 64, 'num_head1': 2, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.01295091762364181, 'train_batch_size': 512, 'train_epochs_num': 400, 'transformer_num_layers1': 3, 'transformer_num_layers2': 5, 'correlation_coefficient': 0.1154030051599841, 'min_train_loss': 3.068344824016094, 'min_test_loss': 0.7816065506943048, 'k_fold': 1}
{'device_num': 2, 'dropout_rate1': 0.14137224829036246, 'dropout_rate2': 0.43671524616406354, 'dropout_rate_fc': 0.4526870741520893, 'embedding_dim1': 128, 'embedding_dim2': 64, 'fc_hidden1': 186, 'fc_hidden2': 54, 'hidden_dim1': 512, 'hidden_dim2': 128, 'l2_regularization': 5e-06, 'latent_dim1': 128, 'latent_dim2': 64, 'num_head1': 2, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.01295091762364181, 'train_batch_size': 512, 'train_epochs_num': 400, 'transformer_num_layers1': 3, 'transformer_num_layers2': 5, 'correlation_coefficient': 0.1795604081553291, 'min_train_loss': 3.0680179074406624, 'min_test_loss': 0.7893154572615708, 'k_fold': 2}
{'device_num': 2, 'dropout_rate1': 0.14137224829036246, 'dropout_rate2': 0.43671524616406354, 'dropout_rate_fc': 0.4526870741520893, 'embedding_dim1': 128, 'embedding_dim2': 64, 'fc_hidden1': 186, 'fc_hidden2': 54, 'hidden_dim1': 512, 'hidden_dim2': 128, 'l2_regularization': 5e-06, 'latent_dim1': 128, 'latent_dim2': 64, 'num_head1': 2, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.01295091762364181, 'train_batch_size': 512, 'train_epochs_num': 400, 'transformer_num_layers1': 3, 'transformer_num_layers2': 5, 'correlation_coefficient': 0.10778447720501376, 'min_train_loss': 3.0745065715163946, 'min_test_loss': 0.7782520179586467, 'k_fold': 3}
{'device_num': 2, 'dropout_rate1': 0.14137224829036246, 'dropout_rate2': 0.43671524616406354, 'dropout_rate_fc': 0.4526870741520893, 'embedding_dim1': 128, 'embedding_dim2': 64, 'fc_hidden1': 186, 'fc_hidden2': 54, 'hidden_dim1': 512, 'hidden_dim2': 128, 'l2_regularization': 5e-06, 'latent_dim1': 128, 'latent_dim2': 64, 'num_head1': 2, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.01295091762364181, 'train_batch_size': 512, 'train_epochs_num': 400, 'transformer_num_layers1': 3, 'transformer_num_layers2': 5, 'correlation_coefficient': 0.11187074684979573, 'min_train_loss': 3.0768982116132975, 'min_test_loss': 0.7763701824445794, 'k_fold': 4}
{'device_num': 2, 'dropout_rate1': 0.14137224829036246, 'dropout_rate2': 0.43671524616406354, 'dropout_rate_fc': 0.4526870741520893, 'embedding_dim1': 128, 'embedding_dim2': 64, 'fc_hidden1': 186, 'fc_hidden2': 54, 'hidden_dim1': 512, 'hidden_dim2': 128, 'l2_regularization': 5e-06, 'latent_dim1': 128, 'latent_dim2': 64, 'num_head1': 2, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.01295091762364181, 'train_batch_size': 512, 'train_epochs_num': 400, 'transformer_num_layers1': 3, 'transformer_num_layers2': 5, 'correlation_coefficient': 0.11575860266896404, 'min_train_loss': 3.050865150988102, 'min_test_loss': 0.8069462015429993, 'k_fold': 5}
