{'device_num': 2, 'dropout_rate1': 0.3258494549467406, 'dropout_rate2': 0.2974783660130027, 'dropout_rate_fc': 0.3134874750986153, 'embedding_dim1': 64, 'embedding_dim2': 256, 'fc_hidden1': 109, 'fc_hidden2': 56, 'hidden_dim1': 1024, 'hidden_dim2': 256, 'l2_regularization': 5e-05, 'latent_dim1': 64, 'latent_dim2': 256, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.0010350836441350173, 'train_batch_size': 512, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 8, 'correlation_coefficient': 0.6515956920668812, 'min_train_loss': -0.8448329418897629, 'min_test_loss': 0.03345945127818533, 'k_fold': 1}
{'device_num': 2, 'dropout_rate1': 0.4465295898630992, 'dropout_rate2': 0.37926209738796174, 'dropout_rate_fc': 0.48929978264422336, 'embedding_dim1': 128, 'embedding_dim2': 64, 'fc_hidden1': 172, 'fc_hidden2': 36, 'hidden_dim1': 512, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 128, 'latent_dim2': 128, 'num_head1': 16, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.0033241733317692355, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.52690989697811, 'min_train_loss': -0.5511710047721863, 'min_test_loss': 0.0492484326784579, 'k_fold': 4}
{'device_num': 2, 'dropout_rate1': 0.4465295898630992, 'dropout_rate2': 0.37926209738796174, 'dropout_rate_fc': 0.48929978264422336, 'embedding_dim1': 128, 'embedding_dim2': 64, 'fc_hidden1': 172, 'fc_hidden2': 36, 'hidden_dim1': 512, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 128, 'latent_dim2': 128, 'num_head1': 16, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.0033241733317692355, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.532600503658434, 'min_train_loss': -0.6077560538595373, 'min_test_loss': 0.044415710801921214, 'k_fold': 5}
{'device_num': 2, 'dropout_rate1': 0.2903132501932826, 'dropout_rate2': 0.33953592282335515, 'dropout_rate_fc': 0.36540335433968635, 'embedding_dim1': 128, 'embedding_dim2': 512, 'fc_hidden1': 179, 'fc_hidden2': 37, 'hidden_dim1': 64, 'hidden_dim2': 1024, 'l2_regularization': 2e-05, 'latent_dim1': 128, 'latent_dim2': 256, 'num_head1': 8, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.0012414241573066168, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 5, 'transformer_num_layers2': 5, 'correlation_coefficient': 0.5162583680765879, 'min_train_loss': -0.5295948751948096, 'min_test_loss': 0.049011699063891356, 'k_fold': 1}
{'device_num': 2, 'dropout_rate1': 0.2903132501932826, 'dropout_rate2': 0.33953592282335515, 'dropout_rate_fc': 0.36540335433968635, 'embedding_dim1': 128, 'embedding_dim2': 512, 'fc_hidden1': 179, 'fc_hidden2': 37, 'hidden_dim1': 64, 'hidden_dim2': 1024, 'l2_regularization': 2e-05, 'latent_dim1': 128, 'latent_dim2': 256, 'num_head1': 8, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.0012414241573066168, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 5, 'transformer_num_layers2': 5, 'correlation_coefficient': 0.4924118989573484, 'min_train_loss': -0.5548356012864546, 'min_test_loss': 0.04964322190767299, 'k_fold': 2}
{'device_num': 2, 'dropout_rate1': 0.2903132501932826, 'dropout_rate2': 0.33953592282335515, 'dropout_rate_fc': 0.36540335433968635, 'embedding_dim1': 128, 'embedding_dim2': 512, 'fc_hidden1': 179, 'fc_hidden2': 37, 'hidden_dim1': 64, 'hidden_dim2': 1024, 'l2_regularization': 2e-05, 'latent_dim1': 128, 'latent_dim2': 256, 'num_head1': 8, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.0012414241573066168, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 5, 'transformer_num_layers2': 5, 'correlation_coefficient': 0.5233485853119664, 'min_train_loss': -0.5665139014070685, 'min_test_loss': 0.04550874782912825, 'k_fold': 3}
{'device_num': 2, 'dropout_rate1': 0.2903132501932826, 'dropout_rate2': 0.33953592282335515, 'dropout_rate_fc': 0.36540335433968635, 'embedding_dim1': 128, 'embedding_dim2': 512, 'fc_hidden1': 179, 'fc_hidden2': 37, 'hidden_dim1': 64, 'hidden_dim2': 1024, 'l2_regularization': 2e-05, 'latent_dim1': 128, 'latent_dim2': 256, 'num_head1': 8, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.0012414241573066168, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 5, 'transformer_num_layers2': 5, 'correlation_coefficient': 0.5041411169383176, 'min_train_loss': -0.5430171421983025, 'min_test_loss': 0.046864879712485374, 'k_fold': 4}
{'device_num': 2, 'dropout_rate1': 0.2903132501932826, 'dropout_rate2': 0.33953592282335515, 'dropout_rate_fc': 0.36540335433968635, 'embedding_dim1': 128, 'embedding_dim2': 512, 'fc_hidden1': 179, 'fc_hidden2': 37, 'hidden_dim1': 64, 'hidden_dim2': 1024, 'l2_regularization': 2e-05, 'latent_dim1': 128, 'latent_dim2': 256, 'num_head1': 8, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.0012414241573066168, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 5, 'transformer_num_layers2': 5, 'correlation_coefficient': 0.5373125759476718, 'min_train_loss': -0.57100864703005, 'min_test_loss': 0.048201953883777814, 'k_fold': 5}
{'device_num': 2, 'dropout_rate1': 0.2799665500862381, 'dropout_rate2': 0.3059250579851491, 'dropout_rate_fc': 0.3998204448403725, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 231, 'fc_hidden2': 8, 'hidden_dim1': 1024, 'hidden_dim2': 1024, 'l2_regularization': 5e-06, 'latent_dim1': 128, 'latent_dim2': 512, 'num_head1': 4, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0050098240559366776, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 10, 'transformer_num_layers2': 10, 'correlation_coefficient': 0.29511887716363905, 'min_train_loss': -0.20960928906093945, 'min_test_loss': 0.051149611525242146, 'k_fold': 1}
{'device_num': 2, 'dropout_rate1': 0.2799665500862381, 'dropout_rate2': 0.3059250579851491, 'dropout_rate_fc': 0.3998204448403725, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 231, 'fc_hidden2': 8, 'hidden_dim1': 1024, 'hidden_dim2': 1024, 'l2_regularization': 5e-06, 'latent_dim1': 128, 'latent_dim2': 512, 'num_head1': 4, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0050098240559366776, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 10, 'transformer_num_layers2': 10, 'correlation_coefficient': 0.2755225834968957, 'min_train_loss': -0.2192867865616625, 'min_test_loss': 0.05157320369660608, 'k_fold': 2}
{'device_num': 2, 'dropout_rate1': 0.2799665500862381, 'dropout_rate2': 0.3059250579851491, 'dropout_rate_fc': 0.3998204448403725, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 231, 'fc_hidden2': 8, 'hidden_dim1': 1024, 'hidden_dim2': 1024, 'l2_regularization': 5e-06, 'latent_dim1': 128, 'latent_dim2': 512, 'num_head1': 4, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0050098240559366776, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 10, 'transformer_num_layers2': 10, 'correlation_coefficient': 0.27314021134578104, 'min_train_loss': -0.13058700480244376, 'min_test_loss': 0.05575087305517492, 'k_fold': 3}
{'device_num': 2, 'dropout_rate1': 0.2799665500862381, 'dropout_rate2': 0.3059250579851491, 'dropout_rate_fc': 0.3998204448403725, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 231, 'fc_hidden2': 8, 'hidden_dim1': 1024, 'hidden_dim2': 1024, 'l2_regularization': 5e-06, 'latent_dim1': 128, 'latent_dim2': 512, 'num_head1': 4, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0050098240559366776, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 10, 'transformer_num_layers2': 10, 'correlation_coefficient': 0.2701281544945698, 'min_train_loss': -0.21774043887853622, 'min_test_loss': 0.05218514167046414, 'k_fold': 4}
{'device_num': 2, 'dropout_rate1': 0.2799665500862381, 'dropout_rate2': 0.3059250579851491, 'dropout_rate_fc': 0.3998204448403725, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 231, 'fc_hidden2': 8, 'hidden_dim1': 1024, 'hidden_dim2': 1024, 'l2_regularization': 5e-06, 'latent_dim1': 128, 'latent_dim2': 512, 'num_head1': 4, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0050098240559366776, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 10, 'transformer_num_layers2': 10, 'correlation_coefficient': 0.279351677160434, 'min_train_loss': -0.2159127335656773, 'min_test_loss': 0.055577837933740354, 'k_fold': 5}
{'device_num': 2, 'dropout_rate1': 0.26005132585790836, 'dropout_rate2': 0.18841335750336408, 'dropout_rate_fc': 0.28161700008134183, 'embedding_dim1': 128, 'embedding_dim2': 64, 'fc_hidden1': 127, 'fc_hidden2': 41, 'hidden_dim1': 512, 'hidden_dim2': 128, 'l2_regularization': 5e-05, 'latent_dim1': 64, 'latent_dim2': 64, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.001599249616309027, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 7, 'transformer_num_layers2': 11, 'correlation_coefficient': 0.5939956728225758, 'min_train_loss': -0.7561476149342277, 'min_test_loss': 0.03785869706116457, 'k_fold': 1}
{'device_num': 2, 'dropout_rate1': 0.26005132585790836, 'dropout_rate2': 0.18841335750336408, 'dropout_rate_fc': 0.28161700008134183, 'embedding_dim1': 128, 'embedding_dim2': 64, 'fc_hidden1': 127, 'fc_hidden2': 41, 'hidden_dim1': 512, 'hidden_dim2': 128, 'l2_regularization': 5e-05, 'latent_dim1': 64, 'latent_dim2': 64, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.001599249616309027, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 7, 'transformer_num_layers2': 11, 'correlation_coefficient': 0.5963040231918537, 'min_train_loss': -0.6917907812378623, 'min_test_loss': 0.040594950241129156, 'k_fold': 2}
{'device_num': 2, 'dropout_rate1': 0.26005132585790836, 'dropout_rate2': 0.18841335750336408, 'dropout_rate_fc': 0.28161700008134183, 'embedding_dim1': 128, 'embedding_dim2': 64, 'fc_hidden1': 127, 'fc_hidden2': 41, 'hidden_dim1': 512, 'hidden_dim2': 128, 'l2_regularization': 5e-05, 'latent_dim1': 64, 'latent_dim2': 64, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.001599249616309027, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 7, 'transformer_num_layers2': 11, 'correlation_coefficient': 0.5663621980058302, 'min_train_loss': -0.698938402262601, 'min_test_loss': 0.0449286139825619, 'k_fold': 3}
{'device_num': 2, 'dropout_rate1': 0.26005132585790836, 'dropout_rate2': 0.18841335750336408, 'dropout_rate_fc': 0.28161700008134183, 'embedding_dim1': 128, 'embedding_dim2': 64, 'fc_hidden1': 127, 'fc_hidden2': 41, 'hidden_dim1': 512, 'hidden_dim2': 128, 'l2_regularization': 5e-05, 'latent_dim1': 64, 'latent_dim2': 64, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.001599249616309027, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 7, 'transformer_num_layers2': 11, 'correlation_coefficient': 0.5770216765606996, 'min_train_loss': -0.6999923884868622, 'min_test_loss': 0.04315080006311935, 'k_fold': 4}
{'device_num': 2, 'dropout_rate1': 0.26005132585790836, 'dropout_rate2': 0.18841335750336408, 'dropout_rate_fc': 0.28161700008134183, 'embedding_dim1': 128, 'embedding_dim2': 64, 'fc_hidden1': 127, 'fc_hidden2': 41, 'hidden_dim1': 512, 'hidden_dim2': 128, 'l2_regularization': 5e-05, 'latent_dim1': 64, 'latent_dim2': 64, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.001599249616309027, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 7, 'transformer_num_layers2': 11, 'correlation_coefficient': 0.5617403897878906, 'min_train_loss': -0.7054529352621599, 'min_test_loss': 0.038962440547914375, 'k_fold': 5}
{'device_num': 2, 'dropout_rate1': 0.21353572521040176, 'dropout_rate2': 0.3284939733622584, 'dropout_rate_fc': 0.26689583965507435, 'embedding_dim1': 512, 'embedding_dim2': 64, 'fc_hidden1': 214, 'fc_hidden2': 43, 'hidden_dim1': 256, 'hidden_dim2': 1024, 'l2_regularization': 2e-05, 'latent_dim1': 128, 'latent_dim2': 64, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.017142095739911215, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 5, 'transformer_num_layers2': 4, 'correlation_coefficient': 0, 'min_train_loss': 0.4996554824438962, 'min_test_loss': 0.5134551295086908, 'k_fold': 1}
{'device_num': 2, 'dropout_rate1': 0.21353572521040176, 'dropout_rate2': 0.3284939733622584, 'dropout_rate_fc': 0.26689583965507435, 'embedding_dim1': 512, 'embedding_dim2': 64, 'fc_hidden1': 214, 'fc_hidden2': 43, 'hidden_dim1': 256, 'hidden_dim2': 1024, 'l2_regularization': 2e-05, 'latent_dim1': 128, 'latent_dim2': 64, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.017142095739911215, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 5, 'transformer_num_layers2': 4, 'correlation_coefficient': 0, 'min_train_loss': 0.500025449828668, 'min_test_loss': 0.5111909214529846, 'k_fold': 2}
{'device_num': 2, 'dropout_rate1': 0.21353572521040176, 'dropout_rate2': 0.3284939733622584, 'dropout_rate_fc': 0.26689583965507435, 'embedding_dim1': 512, 'embedding_dim2': 64, 'fc_hidden1': 214, 'fc_hidden2': 43, 'hidden_dim1': 256, 'hidden_dim2': 1024, 'l2_regularization': 2e-05, 'latent_dim1': 128, 'latent_dim2': 64, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.017142095739911215, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 5, 'transformer_num_layers2': 4, 'correlation_coefficient': 0, 'min_train_loss': 0.5014456469904293, 'min_test_loss': 0.5053880445039921, 'k_fold': 3}
{'device_num': 2, 'dropout_rate1': 0.21353572521040176, 'dropout_rate2': 0.3284939733622584, 'dropout_rate_fc': 0.26689583965507435, 'embedding_dim1': 512, 'embedding_dim2': 64, 'fc_hidden1': 214, 'fc_hidden2': 43, 'hidden_dim1': 256, 'hidden_dim2': 1024, 'l2_regularization': 2e-05, 'latent_dim1': 128, 'latent_dim2': 64, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.017142095739911215, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 5, 'transformer_num_layers2': 4, 'correlation_coefficient': 0, 'min_train_loss': 0.4869473088871349, 'min_test_loss': 0.5112905554147916, 'k_fold': 4}
{'device_num': 2, 'dropout_rate1': 0.21353572521040176, 'dropout_rate2': 0.3284939733622584, 'dropout_rate_fc': 0.26689583965507435, 'embedding_dim1': 512, 'embedding_dim2': 64, 'fc_hidden1': 214, 'fc_hidden2': 43, 'hidden_dim1': 256, 'hidden_dim2': 1024, 'l2_regularization': 2e-05, 'latent_dim1': 128, 'latent_dim2': 64, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.017142095739911215, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 5, 'transformer_num_layers2': 4, 'correlation_coefficient': 0, 'min_train_loss': 0.5016206218437715, 'min_test_loss': 0.5047470382894225, 'k_fold': 5}
{'device_num': 2, 'dropout_rate1': 0.41962986109340916, 'dropout_rate2': 0.28259267728311305, 'dropout_rate_fc': 0.35285490888342647, 'embedding_dim1': 256, 'embedding_dim2': 128, 'fc_hidden1': 170, 'fc_hidden2': 52, 'hidden_dim1': 64, 'hidden_dim2': 256, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 512, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.006249248815079335, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 9, 'transformer_num_layers2': 3, 'correlation_coefficient': 0.4963810898367612, 'min_train_loss': -0.5393677692521702, 'min_test_loss': 0.04519488983858883, 'k_fold': 1}
{'device_num': 2, 'dropout_rate1': 0.41962986109340916, 'dropout_rate2': 0.28259267728311305, 'dropout_rate_fc': 0.35285490888342647, 'embedding_dim1': 256, 'embedding_dim2': 128, 'fc_hidden1': 170, 'fc_hidden2': 52, 'hidden_dim1': 64, 'hidden_dim2': 256, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 512, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.006249248815079335, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 9, 'transformer_num_layers2': 3, 'correlation_coefficient': 0.5121708603513904, 'min_train_loss': -0.6186488812619989, 'min_test_loss': 0.049476931769026934, 'k_fold': 2}
{'device_num': 2, 'dropout_rate1': 0.41962986109340916, 'dropout_rate2': 0.28259267728311305, 'dropout_rate_fc': 0.35285490888342647, 'embedding_dim1': 256, 'embedding_dim2': 128, 'fc_hidden1': 170, 'fc_hidden2': 52, 'hidden_dim1': 64, 'hidden_dim2': 256, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 512, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.006249248815079335, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 9, 'transformer_num_layers2': 3, 'correlation_coefficient': 0, 'min_train_loss': 0.5007697330279783, 'min_test_loss': 0.5071068704041659, 'k_fold': 3}
{'device_num': 2, 'dropout_rate1': 0.41962986109340916, 'dropout_rate2': 0.28259267728311305, 'dropout_rate_fc': 0.35285490888342647, 'embedding_dim1': 256, 'embedding_dim2': 128, 'fc_hidden1': 170, 'fc_hidden2': 52, 'hidden_dim1': 64, 'hidden_dim2': 256, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 512, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.006249248815079335, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 9, 'transformer_num_layers2': 3, 'correlation_coefficient': 0.3040788341287328, 'min_train_loss': -0.24131490086967294, 'min_test_loss': 0.050182756761532187, 'k_fold': 4}
{'device_num': 2, 'dropout_rate1': 0.41962986109340916, 'dropout_rate2': 0.28259267728311305, 'dropout_rate_fc': 0.35285490888342647, 'embedding_dim1': 256, 'embedding_dim2': 128, 'fc_hidden1': 170, 'fc_hidden2': 52, 'hidden_dim1': 64, 'hidden_dim2': 256, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 512, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.006249248815079335, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 9, 'transformer_num_layers2': 3, 'correlation_coefficient': 0.5589062726384925, 'min_train_loss': -0.6794204955751245, 'min_test_loss': 0.03929391504356621, 'k_fold': 5}
{'device_num': 2, 'dropout_rate1': 0.49680391310548955, 'dropout_rate2': 0.233522477243827, 'dropout_rate_fc': 0.12099263874450064, 'embedding_dim1': 128, 'embedding_dim2': 64, 'fc_hidden1': 186, 'fc_hidden2': 42, 'hidden_dim1': 512, 'hidden_dim2': 1024, 'l2_regularization': 5e-06, 'latent_dim1': 128, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.001149716518952139, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 5, 'transformer_num_layers2': 8, 'correlation_coefficient': 0.516162969189686, 'min_train_loss': -0.5703383521600203, 'min_test_loss': 0.044256233730619994, 'k_fold': 1}
{'device_num': 2, 'dropout_rate1': 0.49680391310548955, 'dropout_rate2': 0.233522477243827, 'dropout_rate_fc': 0.12099263874450064, 'embedding_dim1': 128, 'embedding_dim2': 64, 'fc_hidden1': 186, 'fc_hidden2': 42, 'hidden_dim1': 512, 'hidden_dim2': 1024, 'l2_regularization': 5e-06, 'latent_dim1': 128, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.001149716518952139, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 5, 'transformer_num_layers2': 8, 'correlation_coefficient': 0.5408010445083198, 'min_train_loss': -0.6182549406181682, 'min_test_loss': 0.04349545997366525, 'k_fold': 2}
{'device_num': 2, 'dropout_rate1': 0.49680391310548955, 'dropout_rate2': 0.233522477243827, 'dropout_rate_fc': 0.12099263874450064, 'embedding_dim1': 128, 'embedding_dim2': 64, 'fc_hidden1': 186, 'fc_hidden2': 42, 'hidden_dim1': 512, 'hidden_dim2': 1024, 'l2_regularization': 5e-06, 'latent_dim1': 128, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.001149716518952139, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 5, 'transformer_num_layers2': 8, 'correlation_coefficient': 0.5318167737992407, 'min_train_loss': -0.5800727849656885, 'min_test_loss': 0.04492725198256101, 'k_fold': 3}
{'device_num': 2, 'dropout_rate1': 0.49680391310548955, 'dropout_rate2': 0.233522477243827, 'dropout_rate_fc': 0.12099263874450064, 'embedding_dim1': 128, 'embedding_dim2': 64, 'fc_hidden1': 186, 'fc_hidden2': 42, 'hidden_dim1': 512, 'hidden_dim2': 1024, 'l2_regularization': 5e-06, 'latent_dim1': 128, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.001149716518952139, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 5, 'transformer_num_layers2': 8, 'correlation_coefficient': 0, 'min_train_loss': 0.46751968427137897, 'min_test_loss': 0.5098921389397081, 'k_fold': 4}
{'device_num': 2, 'dropout_rate1': 0.49680391310548955, 'dropout_rate2': 0.233522477243827, 'dropout_rate_fc': 0.12099263874450064, 'embedding_dim1': 128, 'embedding_dim2': 64, 'fc_hidden1': 186, 'fc_hidden2': 42, 'hidden_dim1': 512, 'hidden_dim2': 1024, 'l2_regularization': 5e-06, 'latent_dim1': 128, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.001149716518952139, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 5, 'transformer_num_layers2': 8, 'correlation_coefficient': 0.5534718434537611, 'min_train_loss': -0.624292335726998, 'min_test_loss': 0.04277406816418011, 'k_fold': 5}
{'device_num': 2, 'dropout_rate1': 0.3564444494404041, 'dropout_rate2': 0.16938662983989936, 'dropout_rate_fc': 0.31353744648573717, 'embedding_dim1': 128, 'embedding_dim2': 128, 'fc_hidden1': 64, 'fc_hidden2': 10, 'hidden_dim1': 512, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.0014111930681296287, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 1, 'correlation_coefficient': 0.5646501152183424, 'min_train_loss': -0.7454225827347148, 'min_test_loss': 0.03838689290049153, 'k_fold': 1}
{'device_num': 2, 'dropout_rate1': 0.3564444494404041, 'dropout_rate2': 0.16938662983989936, 'dropout_rate_fc': 0.31353744648573717, 'embedding_dim1': 128, 'embedding_dim2': 128, 'fc_hidden1': 64, 'fc_hidden2': 10, 'hidden_dim1': 512, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.0014111930681296287, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 1, 'correlation_coefficient': 0.5446289271049141, 'min_train_loss': -0.6701061806895516, 'min_test_loss': 0.042374293018469365, 'k_fold': 2}
{'device_num': 2, 'dropout_rate1': 0.3564444494404041, 'dropout_rate2': 0.16938662983989936, 'dropout_rate_fc': 0.31353744648573717, 'embedding_dim1': 128, 'embedding_dim2': 128, 'fc_hidden1': 64, 'fc_hidden2': 10, 'hidden_dim1': 512, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.0014111930681296287, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 1, 'correlation_coefficient': 0.5320691468464134, 'min_train_loss': -0.6603361070156097, 'min_test_loss': 0.04264234503657224, 'k_fold': 3}
{'device_num': 2, 'dropout_rate1': 0.3564444494404041, 'dropout_rate2': 0.16938662983989936, 'dropout_rate_fc': 0.31353744648573717, 'embedding_dim1': 128, 'embedding_dim2': 128, 'fc_hidden1': 64, 'fc_hidden2': 10, 'hidden_dim1': 512, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.0014111930681296287, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 1, 'correlation_coefficient': 0.5527958313048271, 'min_train_loss': -0.6859567057002675, 'min_test_loss': 0.04068882760054144, 'k_fold': 4}
{'device_num': 2, 'dropout_rate1': 0.3564444494404041, 'dropout_rate2': 0.16938662983989936, 'dropout_rate_fc': 0.31353744648573717, 'embedding_dim1': 128, 'embedding_dim2': 128, 'fc_hidden1': 64, 'fc_hidden2': 10, 'hidden_dim1': 512, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.0014111930681296287, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 1, 'correlation_coefficient': 0.5706103286281213, 'min_train_loss': -0.7312943149696697, 'min_test_loss': 0.037439654625354625, 'k_fold': 5}
