{'device_num': 6, 'dropout_rate1': 0.3258494549467406, 'dropout_rate2': 0.2974783660130027, 'dropout_rate_fc': 0.3134874750986153, 'embedding_dim1': 64, 'embedding_dim2': 256, 'fc_hidden1': 109, 'fc_hidden2': 56, 'hidden_dim1': 1024, 'hidden_dim2': 256, 'l2_regularization': 5e-05, 'latent_dim1': 64, 'latent_dim2': 256, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.0010350836441350173, 'train_batch_size': 512, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 9, 'correlation_coefficient': 0, 'min_train_loss': 10.309379488229752, 'min_test_loss': 2.5456575576908964, 'k_fold': 1}
{'device_num': 6, 'dropout_rate1': 0.499394670530693, 'dropout_rate2': 0.21435668601445165, 'dropout_rate_fc': 0.4459499611639429, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 112, 'fc_hidden2': 27, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-05, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0012391312215220215, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 8, 'transformer_num_layers2': 11, 'correlation_coefficient': 0.8550192719379262, 'min_train_loss': -16.5505793094635, 'min_test_loss': 0.0329668562914186, 'k_fold': 3}
{'device_num': 6, 'dropout_rate1': 0.499394670530693, 'dropout_rate2': 0.21435668601445165, 'dropout_rate_fc': 0.4459499611639429, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 112, 'fc_hidden2': 27, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-05, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0012391312215220215, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 8, 'transformer_num_layers2': 11, 'correlation_coefficient': 0.7784019068240214, 'min_train_loss': -14.924971163272858, 'min_test_loss': 0.06911089124646626, 'k_fold': 4}
{'device_num': 6, 'dropout_rate1': 0.499394670530693, 'dropout_rate2': 0.21435668601445165, 'dropout_rate_fc': 0.4459499611639429, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 112, 'fc_hidden2': 27, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-05, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0012391312215220215, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 8, 'transformer_num_layers2': 11, 'correlation_coefficient': 0.8443121104659, 'min_train_loss': -16.60519939661026, 'min_test_loss': 0.03849792862479321, 'k_fold': 5}
{'device_num': 6, 'dropout_rate1': 0.49604650144703666, 'dropout_rate2': 0.16375177010550726, 'dropout_rate_fc': 0.4983407044231468, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 233, 'fc_hidden2': 12, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0009249962278418848, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 11, 'correlation_coefficient': 0, 'min_train_loss': 5.294539034366608, 'min_test_loss': 1.3076190141353823, 'k_fold': 1}
{'device_num': 6, 'dropout_rate1': 0.49604650144703666, 'dropout_rate2': 0.16375177010550726, 'dropout_rate_fc': 0.4983407044231468, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 233, 'fc_hidden2': 12, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0009249962278418848, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 11, 'correlation_coefficient': 0.8589020472281691, 'min_train_loss': -16.79828917980194, 'min_test_loss': 0.04765347340598668, 'k_fold': 2}
{'device_num': 6, 'dropout_rate1': 0.49604650144703666, 'dropout_rate2': 0.16375177010550726, 'dropout_rate_fc': 0.4983407044231468, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 233, 'fc_hidden2': 12, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0009249962278418848, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 11, 'correlation_coefficient': 0.8614338758526622, 'min_train_loss': -16.79881638288498, 'min_test_loss': 0.047637443673565816, 'k_fold': 3}
{'device_num': 6, 'dropout_rate1': 0.49604650144703666, 'dropout_rate2': 0.16375177010550726, 'dropout_rate_fc': 0.4983407044231468, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 233, 'fc_hidden2': 12, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0009249962278418848, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 11, 'correlation_coefficient': 0.8578452911794449, 'min_train_loss': -16.75825345516205, 'min_test_loss': 0.03829624583317122, 'k_fold': 4}
{'device_num': 6, 'dropout_rate1': 0.49604650144703666, 'dropout_rate2': 0.16375177010550726, 'dropout_rate_fc': 0.4983407044231468, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 233, 'fc_hidden2': 12, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0009249962278418848, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 11, 'correlation_coefficient': 0.8473975773037734, 'min_train_loss': -16.77200436592102, 'min_test_loss': 0.03728287726951273, 'k_fold': 5}
{'device_num': 6, 'dropout_rate1': 0.45812235140837065, 'dropout_rate2': 0.19418649099939683, 'dropout_rate_fc': 0.42365436194674655, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 170, 'fc_hidden2': 8, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0011051529228864308, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 10, 'correlation_coefficient': 0.8621079257247412, 'min_train_loss': -16.833232700824738, 'min_test_loss': 0.02609299588511587, 'k_fold': 1}
{'device_num': 6, 'dropout_rate1': 0.45812235140837065, 'dropout_rate2': 0.19418649099939683, 'dropout_rate_fc': 0.42365436194674655, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 170, 'fc_hidden2': 8, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0011051529228864308, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 10, 'correlation_coefficient': 0.8485573812378431, 'min_train_loss': -16.815335869789124, 'min_test_loss': 0.0304300109767272, 'k_fold': 2}
{'device_num': 6, 'dropout_rate1': 0.45812235140837065, 'dropout_rate2': 0.19418649099939683, 'dropout_rate_fc': 0.42365436194674655, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 170, 'fc_hidden2': 8, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0011051529228864308, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 10, 'correlation_coefficient': 0.8612026036946755, 'min_train_loss': -16.802920639514923, 'min_test_loss': 0.038714274650379674, 'k_fold': 3}
{'device_num': 6, 'dropout_rate1': 0.45812235140837065, 'dropout_rate2': 0.19418649099939683, 'dropout_rate_fc': 0.42365436194674655, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 170, 'fc_hidden2': 8, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0011051529228864308, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 10, 'correlation_coefficient': 0.8556525565869082, 'min_train_loss': -16.841713190078735, 'min_test_loss': 0.03420222745084275, 'k_fold': 4}
{'device_num': 6, 'dropout_rate1': 0.45812235140837065, 'dropout_rate2': 0.19418649099939683, 'dropout_rate_fc': 0.42365436194674655, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 170, 'fc_hidden2': 8, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0011051529228864308, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 10, 'correlation_coefficient': 0.8600208558236732, 'min_train_loss': -16.845832645893097, 'min_test_loss': 0.03429963226506269, 'k_fold': 5}
{'device_num': 6, 'dropout_rate1': 0.403922851092807, 'dropout_rate2': 0.11033451901588652, 'dropout_rate_fc': 0.476188268512456, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 66, 'fc_hidden2': 38, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.001520683545821005, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 8, 'transformer_num_layers2': 11, 'correlation_coefficient': 0.864396594670005, 'min_train_loss': -16.728273272514343, 'min_test_loss': 0.035210736783883714, 'k_fold': 1}
{'device_num': 6, 'dropout_rate1': 0.403922851092807, 'dropout_rate2': 0.11033451901588652, 'dropout_rate_fc': 0.476188268512456, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 66, 'fc_hidden2': 38, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.001520683545821005, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 8, 'transformer_num_layers2': 11, 'correlation_coefficient': 0.7147393377503836, 'min_train_loss': -13.83673346042633, 'min_test_loss': 0.08088862320902171, 'k_fold': 2}
{'device_num': 6, 'dropout_rate1': 0.403922851092807, 'dropout_rate2': 0.11033451901588652, 'dropout_rate_fc': 0.476188268512456, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 66, 'fc_hidden2': 38, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.001520683545821005, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 8, 'transformer_num_layers2': 11, 'correlation_coefficient': 0.8460747046810587, 'min_train_loss': -16.70564514398575, 'min_test_loss': 0.04757434791278602, 'k_fold': 3}
{'device_num': 6, 'dropout_rate1': 0.403922851092807, 'dropout_rate2': 0.11033451901588652, 'dropout_rate_fc': 0.476188268512456, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 66, 'fc_hidden2': 38, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.001520683545821005, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 8, 'transformer_num_layers2': 11, 'correlation_coefficient': 0.7235878664313683, 'min_train_loss': -13.907593667507172, 'min_test_loss': 0.0791353802160353, 'k_fold': 4}
{'device_num': 6, 'dropout_rate1': 0.403922851092807, 'dropout_rate2': 0.11033451901588652, 'dropout_rate_fc': 0.476188268512456, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 66, 'fc_hidden2': 38, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.001520683545821005, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 8, 'transformer_num_layers2': 11, 'correlation_coefficient': 0.7180100275477326, 'min_train_loss': -13.961883068084717, 'min_test_loss': 0.0729472630805966, 'k_fold': 5}
{'device_num': 6, 'dropout_rate1': 0.46997085520347437, 'dropout_rate2': 0.25038812994413906, 'dropout_rate_fc': 0.42211158594145803, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 233, 'fc_hidden2': 44, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.006018746183100706, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 7, 'correlation_coefficient': 0.599260440104165, 'min_train_loss': -12.07640826702118, 'min_test_loss': 0.12635864345090422, 'k_fold': 1}
{'device_num': 6, 'dropout_rate1': 0.46997085520347437, 'dropout_rate2': 0.25038812994413906, 'dropout_rate_fc': 0.42211158594145803, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 233, 'fc_hidden2': 44, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.006018746183100706, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 7, 'correlation_coefficient': 0.5503332336701021, 'min_train_loss': -11.869120836257935, 'min_test_loss': 0.14001139117662426, 'k_fold': 2}
{'device_num': 6, 'dropout_rate1': 0.46997085520347437, 'dropout_rate2': 0.25038812994413906, 'dropout_rate_fc': 0.42211158594145803, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 233, 'fc_hidden2': 44, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.006018746183100706, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 7, 'correlation_coefficient': 0.5539770271623357, 'min_train_loss': -12.107664585113525, 'min_test_loss': 0.12253397973038309, 'k_fold': 3}
{'device_num': 6, 'dropout_rate1': 0.46997085520347437, 'dropout_rate2': 0.25038812994413906, 'dropout_rate_fc': 0.42211158594145803, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 233, 'fc_hidden2': 44, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.006018746183100706, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 7, 'correlation_coefficient': 0.616923344044762, 'min_train_loss': -12.733573377132416, 'min_test_loss': 0.12148035220362938, 'k_fold': 4}
{'device_num': 6, 'dropout_rate1': 0.46997085520347437, 'dropout_rate2': 0.25038812994413906, 'dropout_rate_fc': 0.42211158594145803, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 233, 'fc_hidden2': 44, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.006018746183100706, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 7, 'correlation_coefficient': 0.5085774282653172, 'min_train_loss': -10.593631565570831, 'min_test_loss': 0.14339343138803196, 'k_fold': 5}
{'device_num': 6, 'dropout_rate1': 0.38517265665658207, 'dropout_rate2': 0.14305095662479356, 'dropout_rate_fc': 0.44881943215687015, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 90, 'fc_hidden2': 18, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-05, 'latent_dim1': 512, 'latent_dim2': 128, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.001390091747624872, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 7, 'transformer_num_layers2': 3, 'correlation_coefficient': 0.8508581732460099, 'min_train_loss': -16.63105583190918, 'min_test_loss': 0.031237179886884105, 'k_fold': 1}
{'device_num': 6, 'dropout_rate1': 0.38517265665658207, 'dropout_rate2': 0.14305095662479356, 'dropout_rate_fc': 0.44881943215687015, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 90, 'fc_hidden2': 18, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-05, 'latent_dim1': 512, 'latent_dim2': 128, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.001390091747624872, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 7, 'transformer_num_layers2': 3, 'correlation_coefficient': 0.8636613811148721, 'min_train_loss': -16.59810870885849, 'min_test_loss': 0.03479859075067314, 'k_fold': 2}
{'device_num': 6, 'dropout_rate1': 0.38517265665658207, 'dropout_rate2': 0.14305095662479356, 'dropout_rate_fc': 0.44881943215687015, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 90, 'fc_hidden2': 18, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-05, 'latent_dim1': 512, 'latent_dim2': 128, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.001390091747624872, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 7, 'transformer_num_layers2': 3, 'correlation_coefficient': 0.8675196591547683, 'min_train_loss': -16.630711793899536, 'min_test_loss': 0.03528296906849751, 'k_fold': 3}
{'device_num': 6, 'dropout_rate1': 0.38517265665658207, 'dropout_rate2': 0.14305095662479356, 'dropout_rate_fc': 0.44881943215687015, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 90, 'fc_hidden2': 18, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-05, 'latent_dim1': 512, 'latent_dim2': 128, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.001390091747624872, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 7, 'transformer_num_layers2': 3, 'correlation_coefficient': 0.8554655563795065, 'min_train_loss': -16.663547694683075, 'min_test_loss': 0.02686138822807453, 'k_fold': 4}
{'device_num': 6, 'dropout_rate1': 0.38517265665658207, 'dropout_rate2': 0.14305095662479356, 'dropout_rate_fc': 0.44881943215687015, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 90, 'fc_hidden2': 18, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-05, 'latent_dim1': 512, 'latent_dim2': 128, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.001390091747624872, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 7, 'transformer_num_layers2': 3, 'correlation_coefficient': 0.8313941271422888, 'min_train_loss': -16.630134999752045, 'min_test_loss': 0.05373705795133164, 'k_fold': 5}
{'device_num': 6, 'dropout_rate1': 0.43150361829007244, 'dropout_rate2': 0.10271046808747972, 'dropout_rate_fc': 0.3367157676266508, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 171, 'fc_hidden2': 9, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 64, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.004791494193092824, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 6, 'transformer_num_layers2': 1, 'correlation_coefficient': 0.8318388325113629, 'min_train_loss': -16.21991455554962, 'min_test_loss': 0.03761412622724376, 'k_fold': 1}
{'device_num': 6, 'dropout_rate1': 0.43150361829007244, 'dropout_rate2': 0.10271046808747972, 'dropout_rate_fc': 0.3367157676266508, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 171, 'fc_hidden2': 9, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 64, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.004791494193092824, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 6, 'transformer_num_layers2': 1, 'correlation_coefficient': 0.816229607489455, 'min_train_loss': -16.17398887872696, 'min_test_loss': 0.0414076230480514, 'k_fold': 2}
{'device_num': 6, 'dropout_rate1': 0.43150361829007244, 'dropout_rate2': 0.10271046808747972, 'dropout_rate_fc': 0.3367157676266508, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 171, 'fc_hidden2': 9, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 64, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.004791494193092824, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 6, 'transformer_num_layers2': 1, 'correlation_coefficient': 0.8349459790363293, 'min_train_loss': -16.47521561384201, 'min_test_loss': 0.04297476097482819, 'k_fold': 3}
{'device_num': 6, 'dropout_rate1': 0.43150361829007244, 'dropout_rate2': 0.10271046808747972, 'dropout_rate_fc': 0.3367157676266508, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 171, 'fc_hidden2': 9, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 64, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.004791494193092824, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 6, 'transformer_num_layers2': 1, 'correlation_coefficient': 0.8248374356400195, 'min_train_loss': -16.317797124385834, 'min_test_loss': 0.04144389287672326, 'k_fold': 4}
{'device_num': 6, 'dropout_rate1': 0.43150361829007244, 'dropout_rate2': 0.10271046808747972, 'dropout_rate_fc': 0.3367157676266508, 'embedding_dim1': 64, 'embedding_dim2': 128, 'fc_hidden1': 171, 'fc_hidden2': 9, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 64, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.004791494193092824, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 6, 'transformer_num_layers2': 1, 'correlation_coefficient': 0.8282480771234596, 'min_train_loss': -16.389393389225006, 'min_test_loss': 0.045996273886366165, 'k_fold': 5}
{'device_num': 6, 'dropout_rate1': 0.49662623440179654, 'dropout_rate2': 0.27475013289117783, 'dropout_rate_fc': 0.47607140567345424, 'embedding_dim1': 128, 'embedding_dim2': 128, 'fc_hidden1': 84, 'fc_hidden2': 29, 'hidden_dim1': 128, 'hidden_dim2': 256, 'l2_regularization': 2e-05, 'latent_dim1': 256, 'latent_dim2': 64, 'num_head1': 2, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.003066668785649973, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 9, 'transformer_num_layers2': 8, 'correlation_coefficient': 0.21900008810965574, 'min_train_loss': -2.903752639889717, 'min_test_loss': 0.1872192688043377, 'k_fold': 1}
{'device_num': 6, 'dropout_rate1': 0.49662623440179654, 'dropout_rate2': 0.27475013289117783, 'dropout_rate_fc': 0.47607140567345424, 'embedding_dim1': 128, 'embedding_dim2': 128, 'fc_hidden1': 84, 'fc_hidden2': 29, 'hidden_dim1': 128, 'hidden_dim2': 256, 'l2_regularization': 2e-05, 'latent_dim1': 256, 'latent_dim2': 64, 'num_head1': 2, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.003066668785649973, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 9, 'transformer_num_layers2': 8, 'correlation_coefficient': 0.25037225798925394, 'min_train_loss': -3.7957645505666733, 'min_test_loss': 0.188467681735094, 'k_fold': 2}
{'device_num': 6, 'dropout_rate1': 0.49662623440179654, 'dropout_rate2': 0.27475013289117783, 'dropout_rate_fc': 0.47607140567345424, 'embedding_dim1': 128, 'embedding_dim2': 128, 'fc_hidden1': 84, 'fc_hidden2': 29, 'hidden_dim1': 128, 'hidden_dim2': 256, 'l2_regularization': 2e-05, 'latent_dim1': 256, 'latent_dim2': 64, 'num_head1': 2, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.003066668785649973, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 9, 'transformer_num_layers2': 8, 'correlation_coefficient': 0.38761380173716153, 'min_train_loss': -9.111680835485458, 'min_test_loss': 0.15800195355319724, 'k_fold': 3}
{'device_num': 6, 'dropout_rate1': 0.49662623440179654, 'dropout_rate2': 0.27475013289117783, 'dropout_rate_fc': 0.47607140567345424, 'embedding_dim1': 128, 'embedding_dim2': 128, 'fc_hidden1': 84, 'fc_hidden2': 29, 'hidden_dim1': 128, 'hidden_dim2': 256, 'l2_regularization': 2e-05, 'latent_dim1': 256, 'latent_dim2': 64, 'num_head1': 2, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.003066668785649973, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 9, 'transformer_num_layers2': 8, 'correlation_coefficient': 0.22429382950146887, 'min_train_loss': -2.532544396817684, 'min_test_loss': 0.18428900567385437, 'k_fold': 4}
